10000.00000  99.97770
2511.88643 101.09697
630.95734  97.41300
158.48932  95.36022
 39.81072 118.99957
 10.00000  90.63849
  2.51189  45.37775
  0.63096  25.10516
  0.15849  17.17998
  0.03981  13.91419
  0.01000  12.46996
